path	action	reason	replacement	original_sha256	recovery
plans/contract_correctness.md	preserve	retained decision, evidence or open-scope contract; current queue is tasks/todo.md	-	5a26fc359040ed65f3c972522bc4ecf9e4ab4223db8c4e0f6805e005ec6b2ff2	git:c6154036880c87db69c880ba36a22087815b48b0:plans/contract_correctness.md
plans/contract_quality_speed.md	preserve	retained decision, evidence or open-scope contract; current queue is tasks/todo.md	-	6c287a1c7b623260f31d5c5b6df6b5d50ead493904c7a5c48c7a7c1e50cb5b6f	git:c6154036880c87db69c880ba36a22087815b48b0:plans/contract_quality_speed.md
plans/deep_eight_priorities.md	preserve	retained decision, evidence or open-scope contract; current queue is tasks/todo.md	-	0004c3554d0a699a2018ca685f4ab3e2911292a0494faee96fda81586f41b433	git:c6154036880c87db69c880ba36a22087815b48b0:plans/deep_eight_priorities.md
plans/deepseek_forest_map.md	preserve	retained decision, evidence or open-scope contract; current queue is tasks/todo.md	-	490b7974031f6552ae84bfad575cd425c913339837f05361ed8cea25e9f26fc0	git:c6154036880c87db69c880ba36a22087815b48b0:plans/deepseek_forest_map.md
plans/delegation_master_report.md	preserve	retained decision, evidence or open-scope contract; current queue is tasks/todo.md	-	55df95b61177ebab797e86359e9f257ac9ce839fc3197cea68446bfa2422b425	git:c6154036880c87db69c880ba36a22087815b48b0:plans/delegation_master_report.md
plans/dual_backend_cpu_gpu.md	preserve	retained decision, evidence or open-scope contract; current queue is tasks/todo.md	-	9b8c220538f0856db381512e0d97232bf663aa97d4e910d3a672fbabcccf87e1	git:c6154036880c87db69c880ba36a22087815b48b0:plans/dual_backend_cpu_gpu.md
plans/forest_sparse_activate.md	preserve	retained decision, evidence or open-scope contract; current queue is tasks/todo.md	-	5d28749e63bcd87e407a3bab91610e510d2d69a28c3e13c92accb1ef105202dc	git:c6154036880c87db69c880ba36a22087815b48b0:plans/forest_sparse_activate.md
plans/gap_lane_plateau_unblock_20260727.md	preserve	retained decision, evidence or open-scope contract; current queue is tasks/todo.md	-	5076c632aad174584d763aee0d6ef63ced8d838291c0aef59689b27af672d1a9	git:c6154036880c87db69c880ba36a22087815b48b0:plans/gap_lane_plateau_unblock_20260727.md
plans/gap_lane_window_v2_unblock_20260802.md	preserve	retained decision, evidence or open-scope contract; current queue is tasks/todo.md	-	5b0b738381e87b54ac5746ce64649746b7bcca1a0259521902efc9ff68e8d4e4	git:c6154036880c87db69c880ba36a22087815b48b0:plans/gap_lane_window_v2_unblock_20260802.md
plans/health_layers.md	preserve	retained decision, evidence or open-scope contract; current queue is tasks/todo.md	-	f4dd0d49233c622681c5f6891e4daac80ada479415a6b290a93b01c0e87c209e	git:c6154036880c87db69c880ba36a22087815b48b0:plans/health_layers.md
plans/hill_climb_cnet.md	preserve	retained decision, evidence or open-scope contract; current queue is tasks/todo.md	-	7da24ccc646c23bd7cc6203984559384d1b42c4d6c0b9bf9b867db8262bb7ace	git:c6154036880c87db69c880ba36a22087815b48b0:plans/hill_climb_cnet.md
plans/hybrid_universal_architecture.md	preserve	retained decision, evidence or open-scope contract; current queue is tasks/todo.md	-	97a73cf00812c79036189e314936f9c656706d2a13ad946e667ad25fe7ad3b31	git:c6154036880c87db69c880ba36a22087815b48b0:plans/hybrid_universal_architecture.md
plans/integrity_mcp_protocol.md	preserve	retained decision, evidence or open-scope contract; current queue is tasks/todo.md	-	f3141ce720d343c5957c449197675af8cee118591c5a6cfd4e0284214f92bc19	git:c6154036880c87db69c880ba36a22087815b48b0:plans/integrity_mcp_protocol.md
plans/integrity_model_runtime.md	preserve	retained decision, evidence or open-scope contract; current queue is tasks/todo.md	-	9b7f9fdfa20ea9e563f13e8a267d1e89be5481b1340ac4ba0a6de05e8e150a66	git:c6154036880c87db69c880ba36a22087815b48b0:plans/integrity_model_runtime.md
plans/integrity_persistence.md	preserve	retained decision, evidence or open-scope contract; current queue is tasks/todo.md	-	2e71034c69d4d440f1483522e471e36d2be871bcf6ba3222241e1cbc36c32cb2	git:c6154036880c87db69c880ba36a22087815b48b0:plans/integrity_persistence.md
plans/integrity_q5_gguf.md	preserve	retained decision, evidence or open-scope contract; current queue is tasks/todo.md	-	37fb5a8237410c3dee7cdfbf73ded1e867d234cb71b55649297193c2dd7e5858	git:c6154036880c87db69c880ba36a22087815b48b0:plans/integrity_q5_gguf.md
plans/integrity_release_gate.md	preserve	retained decision, evidence or open-scope contract; current queue is tasks/todo.md	-	e3237a6088a81db317db1e6f694bdff0a97deebf5b86b6b6fd73fc2be926470e	git:c6154036880c87db69c880ba36a22087815b48b0:plans/integrity_release_gate.md
plans/integrity_specialist_authority.md	preserve	retained decision, evidence or open-scope contract; current queue is tasks/todo.md	-	afc979d9f04b02c661904ee75d677ae537475cd910ac7e0d4b2d87f29d96298a	git:c6154036880c87db69c880ba36a22087815b48b0:plans/integrity_specialist_authority.md
plans/json_toolcall_v0.md	preserve	retained decision, evidence or open-scope contract; current queue is tasks/todo.md	-	caed407ff4f3e5a0f41436e6af60934347141c83f77d5e9551a2f8dfd61c5834	git:c6154036880c87db69c880ba36a22087815b48b0:plans/json_toolcall_v0.md
plans/kv_async_page.md	preserve	retained decision, evidence or open-scope contract; current queue is tasks/todo.md	-	108f5a995fb12d9093f6b981c6a6932ad2f08895b0ef2a35a9dce845f3811c16	git:c6154036880c87db69c880ba36a22087815b48b0:plans/kv_async_page.md
plans/live_eight_priorities.md	preserve	retained decision, evidence or open-scope contract; current queue is tasks/todo.md	-	82d08ab7895231a944121d99b2911b45112567fa0216e316d90c749304c108d7	git:c6154036880c87db69c880ba36a22087815b48b0:plans/live_eight_priorities.md
plans/math_creative_solve.md	preserve	retained decision, evidence or open-scope contract; current queue is tasks/todo.md	-	f97d7fcab9e8871cb3407395cbfe3664e09e3a60456a2aec483c72c789da3caf	git:c6154036880c87db69c880ba36a22087815b48b0:plans/math_creative_solve.md
plans/mla.md	preserve	retained decision, evidence or open-scope contract; current queue is tasks/todo.md	-	051c7662204d0efc1d660f6438caffe603dbd5c82f3070004e2ab58782f4e6fd	git:c6154036880c87db69c880ba36a22087815b48b0:plans/mla.md
plans/mtk_integration.md	preserve	retained decision, evidence or open-scope contract; current queue is tasks/todo.md	-	abadd3405cfdde7061349b3d0b54fc51004749a64dfa5f7073128aea870862be	git:c6154036880c87db69c880ba36a22087815b48b0:plans/mtk_integration.md
plans/mtp_parallel_verify.md	preserve	retained decision, evidence or open-scope contract; current queue is tasks/todo.md	-	7c98e4f81703bb641bff1dfcb2233294db3a1131ae3a90af79837bc6d44f8ad6	git:c6154036880c87db69c880ba36a22087815b48b0:plans/mtp_parallel_verify.md
plans/multimodal_external_teachers.md	preserve	retained decision, evidence or open-scope contract; current queue is tasks/todo.md	-	e67d19962151ec93180006c683846d70f7656eb727af48fa4be71212a637531c	git:c6154036880c87db69c880ba36a22087815b48b0:plans/multimodal_external_teachers.md
plans/oracle_teacher_runtime.md	preserve	retained decision, evidence or open-scope contract; current queue is tasks/todo.md	-	6398ceea9ca2f834bf6039257c5174f35734ee83d18664acba0a49c7f6ec3ce0	git:c6154036880c87db69c880ba36a22087815b48b0:plans/oracle_teacher_runtime.md
plans/pattern_runtime.md	preserve	retained decision, evidence or open-scope contract; current queue is tasks/todo.md	-	1d7a1ffbdd043f67695b5e94c48d46ae8829671e07038bc810c657255721c2ee	git:c6154036880c87db69c880ba36a22087815b48b0:plans/pattern_runtime.md
plans/personal_ai_local_first.md	preserve	retained decision, evidence or open-scope contract; current queue is tasks/todo.md	-	a1e963e5e11d98cb2ac8782b75295f8f1cff6a620be35fea2dca25b5ef5dd913	git:c6154036880c87db69c880ba36a22087815b48b0:plans/personal_ai_local_first.md
plans/personal_ai_ops_scheduler.md	preserve	retained decision, evidence or open-scope contract; current queue is tasks/todo.md	-	6bec75651549baf29f9bac11a74fc811cb38bce5c6035b1276cf1c570af705d3	git:c6154036880c87db69c880ba36a22087815b48b0:plans/personal_ai_ops_scheduler.md
plans/phase1_counterfactual_routing.md	preserve	retained decision, evidence or open-scope contract; current queue is tasks/todo.md	-	771fba808afd4187dc84d0826cbc0478d483f6f6b78132808445afb343abc99a	git:c6154036880c87db69c880ba36a22087815b48b0:plans/phase1_counterfactual_routing.md
plans/phase2_sparse_kv_routing.md	preserve	retained decision, evidence or open-scope contract; current queue is tasks/todo.md	-	7ebf1bdfb17438b049dad53a647406044f46e6336a32b0e2c07e08f2cc9dee02	git:c6154036880c87db69c880ba36a22087815b48b0:plans/phase2_sparse_kv_routing.md
plans/phase3_narrative_coherence.md	preserve	retained decision, evidence or open-scope contract; current queue is tasks/todo.md	-	617147d61c3cc86fba182fbc85760fdc6284af7efbb6284685cee5eea6287591	git:c6154036880c87db69c880ba36a22087815b48b0:plans/phase3_narrative_coherence.md
plans/phase4_uncertainty_hermes.md	preserve	retained decision, evidence or open-scope contract; current queue is tasks/todo.md	-	e61c1bf7f1a786f0ca4a031c889d6e96e8156c92c34b94d505b4d9f6d132bd99	git:c6154036880c87db69c880ba36a22087815b48b0:plans/phase4_uncertainty_hermes.md
plans/phase5_improvement_engine_integration.md	preserve	retained decision, evidence or open-scope contract; current queue is tasks/todo.md	-	7f0061fcb87f5c7af1c9d77b84f4d73616cf72e995cc9f42389af0d0530e226b	git:c6154036880c87db69c880ba36a22087815b48b0:plans/phase5_improvement_engine_integration.md
plans/phase6_unified_runtime.md	preserve	retained decision, evidence or open-scope contract; current queue is tasks/todo.md	-	71c5ad4448d8dd6895166c4f9d0551a52190963d319ebcbc8dffe03eddffe49e	git:c6154036880c87db69c880ba36a22087815b48b0:plans/phase6_unified_runtime.md
plans/phase7_oracle_v2.md	preserve	retained decision, evidence or open-scope contract; current queue is tasks/todo.md	-	759606ad8e81d2813d5ed50506b2db428fd292cd997a3194fefc91805f1109cf	git:c6154036880c87db69c880ba36a22087815b48b0:plans/phase7_oracle_v2.md
plans/post_release_real_model_continuation.md	preserve	retained decision, evidence or open-scope contract; current queue is tasks/todo.md	-	cc39861e5ca40f9e944dbf4e2444ee8eaa5de71097c485dfa7e93caf58766bfc	git:c6154036880c87db69c880ba36a22087815b48b0:plans/post_release_real_model_continuation.md
plans/release_integrity_implementation.md	preserve	retained decision, evidence or open-scope contract; current queue is tasks/todo.md	-	3fab018b84b1d167641290b20b40a166b7494db4a0f7e307daea67c12d1fd12f	git:c6154036880c87db69c880ba36a22087815b48b0:plans/release_integrity_implementation.md
plans/research_improve_cnet_asi_from_literature_20260808.md	preserve	retained decision, evidence or open-scope contract; current queue is tasks/todo.md	-	38fc5ff26541a0d2f6e3aa1994e7eb35a358aa583017eb2f4fe63bf17e4785a9	git:c6154036880c87db69c880ba36a22087815b48b0:plans/research_improve_cnet_asi_from_literature_20260808.md
plans/resource_orchestrator.md	preserve	retained decision, evidence or open-scope contract; current queue is tasks/todo.md	-	705c000c224bddd731c8f5806e0647f6741d4430700dcbf9f7d4617e35233282	git:c6154036880c87db69c880ba36a22087815b48b0:plans/resource_orchestrator.md
plans/roe_ocr_surpass_unlimited_skill_tree.md	preserve	retained decision, evidence or open-scope contract; current queue is tasks/todo.md	-	cf6f92572196b1297d61e39658e8d5009955de51fedc31f35f1d5cd811ddf7c8	git:c6154036880c87db69c880ba36a22087815b48b0:plans/roe_ocr_surpass_unlimited_skill_tree.md
plans/runtime_provenance_and_gap_service.md	preserve	retained decision, evidence or open-scope contract; current queue is tasks/todo.md	-	1b74b10014f68c86556da2fafbe74d5e310ab1f017aa00c29f88b1f925049be1	git:c6154036880c87db69c880ba36a22087815b48b0:plans/runtime_provenance_and_gap_service.md
plans/scenario_layer_floors.md	preserve	retained decision, evidence or open-scope contract; current queue is tasks/todo.md	-	a713506c89c8f07ffe3905fd81b158c234f641bed1ab2d85d167273da77cb104	git:c6154036880c87db69c880ba36a22087815b48b0:plans/scenario_layer_floors.md
plans/serve_boundary_hardening.md	preserve	retained decision, evidence or open-scope contract; current queue is tasks/todo.md	-	7de61634979063b72e0d0958e18808158f729b04196d37af3bd04cd3bb599ab3	git:c6154036880c87db69c880ba36a22087815b48b0:plans/serve_boundary_hardening.md
plans/six_priority_improvement.md	preserve	retained decision, evidence or open-scope contract; current queue is tasks/todo.md	-	52ffa6715674cf2db21b12980d23d0394d730b4ba238c3cfd3543db20579df7d	git:c6154036880c87db69c880ba36a22087815b48b0:plans/six_priority_improvement.md
plans/spec_ladder.md	preserve	retained decision, evidence or open-scope contract; current queue is tasks/todo.md	-	9daba9952a033e5888ace26d58f302298f3cac3da429c9c00e4030b424f32269	git:c6154036880c87db69c880ba36a22087815b48b0:plans/spec_ladder.md
plans/ssmax_dsa.md	preserve	retained decision, evidence or open-scope contract; current queue is tasks/todo.md	-	b06e750e5bd2e9f9b857a5216ae250ac5642d4740cf08cf3340180bab5ab6280	git:c6154036880c87db69c880ba36a22087815b48b0:plans/ssmax_dsa.md
plans/toolchain_digest_linked_runtime.md	preserve	retained decision, evidence or open-scope contract; current queue is tasks/todo.md	-	e96d751289a0743440a773efe86a366f9883e283e02b8cbb5789b8bfcea0dafa	git:c6154036880c87db69c880ba36a22087815b48b0:plans/toolchain_digest_linked_runtime.md
plans/unified_self_improve_resource.md	preserve	retained decision, evidence or open-scope contract; current queue is tasks/todo.md	-	479e0d43d5cdc15f002932892713b8e4e6c098692db9754b21094fd97501ede2	git:c6154036880c87db69c880ba36a22087815b48b0:plans/unified_self_improve_resource.md
plans/unit_evidence_bundle.md	preserve	retained decision, evidence or open-scope contract; current queue is tasks/todo.md	-	51038293423f29d59ba20dee614e5feaa567f45a8d95ff37b7c8fcc78a86d1c9	git:c6154036880c87db69c880ba36a22087815b48b0:plans/unit_evidence_bundle.md
qwythos_english_v1.margin_sweep.verdict.txt	preserve	model/test/corpus input or provenance output; explicit and derived consumers retained	-	345c7300880f5420f71cdfb7c9e0accfcaf972177772d5d8dd5c355449a0445c	git:c6154036880c87db69c880ba36a22087815b48b0:qwythos_english_v1.margin_sweep.verdict.txt
raw_word_contract.txt	preserve	model/test/corpus input or provenance output; explicit and derived consumers retained	-	fd984abbcdad70c19693ab9e81e3b00c7a08bf0a3b3a5de03f96b1b2717a0c5f	git:c6154036880c87db69c880ba36a22087815b48b0:raw_word_contract.txt
raw_word_weights.txt	preserve	model/test/corpus input or provenance output; explicit and derived consumers retained	-	4fe56923c9f84cdf2e80bf049388c5b42620b78c16d7c0a50ace63ef91058232	git:c6154036880c87db69c880ba36a22087815b48b0:raw_word_weights.txt
references/narrative_coherence_rubric.md	preserve	reference/rubric/dataset provenance; not disposable instructions	-	cefd10207357d09ec95d776982ede1cb718932ed0283a86854b6fa98aec29ba3	git:c6154036880c87db69c880ba36a22087815b48b0:references/narrative_coherence_rubric.md
references/narrative_preservation_results.md	preserve	reference/rubric/dataset provenance; not disposable instructions	-	f85c4bfb375388f7f962520896534d47a755b358f4af380bdd3bd8d619a649d0	git:c6154036880c87db69c880ba36a22087815b48b0:references/narrative_preservation_results.md
references/procedure_seeds.md	preserve	reference/rubric/dataset provenance; not disposable instructions	-	6680f9e40da3dd5300e9f40445359b89acba6836dc2990380fb317b16e7a61bf	git:c6154036880c87db69c880ba36a22087815b48b0:references/procedure_seeds.md
references/samkv_cnet_adaptation.md	preserve	reference/rubric/dataset provenance; not disposable instructions	-	94a991ad509824901ee51fb7e076267f61103988cf9f96e8ec70180735c800d4	git:c6154036880c87db69c880ba36a22087815b48b0:references/samkv_cnet_adaptation.md
references/truthfulqa/README.md	preserve	reference/rubric/dataset provenance; not disposable instructions	-	3a0c76f39f4ba8606f5dd54ff3c793dbdcd21b026aa8b0ae3a03107d43f50e9c	git:c6154036880c87db69c880ba36a22087815b48b0:references/truthfulqa/README.md
result/CORE_FOUR_PATHS_REPORT.md	preserve	dated/frozen evidence or negative result; preserve exact record	-	c90cd7bc5f8244de93c5ba09c07c24a714edfc6dfb6b68edb0247bc24e1942e1	git:c6154036880c87db69c880ba36a22087815b48b0:result/CORE_FOUR_PATHS_REPORT.md
result/EMBER_RLM_20260819.md	preserve	dated/frozen evidence or negative result; preserve exact record	-	3804d2eaf368406c504a509aa9ae19a4b928cb1f8f40e1a227d69f4088e32d15	git:c6154036880c87db69c880ba36a22087815b48b0:result/EMBER_RLM_20260819.md
result/RLM_AUTONOMY_LIVE_20260819.md	preserve	dated/frozen evidence or negative result; preserve exact record	-	1e2e20a78a57f12987282be78ff41348d0fe7fcc8a38697890f5f4a36fcfb25f	git:c6154036880c87db69c880ba36a22087815b48b0:result/RLM_AUTONOMY_LIVE_20260819.md
result/SELF_IMPROVE_OPEN_20260819.md	preserve	dated/frozen evidence or negative result; preserve exact record	-	1490953094d591183cff2fc03a1e4af5e282ae94a7e539b5eb5a53d2c6e05194	git:c6154036880c87db69c880ba36a22087815b48b0:result/SELF_IMPROVE_OPEN_20260819.md
result/WEIGHT_READ_1_2_3.md	preserve	dated/frozen evidence or negative result; preserve exact record	-	f06a959668e66e74ca4c1985c29f84e1c4e247b176f7f27152c6977cd2c32417	git:c6154036880c87db69c880ba36a22087815b48b0:result/WEIGHT_READ_1_2_3.md
result/bench_agi_scenario.txt	preserve	dated/frozen evidence or negative result; preserve exact record	-	735b18d85e55f56ef636296750cf6bc654f138ab06db18e9a9bc1307d2f67759	git:c6154036880c87db69c880ba36a22087815b48b0:result/bench_agi_scenario.txt
result/bench_agi_scenario2.txt	preserve	dated/frozen evidence or negative result; preserve exact record	-	5359843e37546c126d2067cfd0d69389b250058cd7897d7679e57a47b8aa962c	git:c6154036880c87db69c880ba36a22087815b48b0:result/bench_agi_scenario2.txt
result/bench_agi_scenario3.txt	preserve	dated/frozen evidence or negative result; preserve exact record	-	8b3bb6bcdae8741828283a04359d0a29d1e9ba22bb22ae185e587cc417c9b16c	git:c6154036880c87db69c880ba36a22087815b48b0:result/bench_agi_scenario3.txt
result/bench_core_paths.txt	preserve	dated/frozen evidence or negative result; preserve exact record	-	e54e5cddd9c4a28746c8d75f12839307b589d66aa20c42c85f4e35146beed350	git:c6154036880c87db69c880ba36a22087815b48b0:result/bench_core_paths.txt
result/bench_core_switch_live.txt	preserve	dated/frozen evidence or negative result; preserve exact record	-	bb22f40d25da8aec25a7f3aed45040b683212be59c9d368f334c4c574e6413d4	git:c6154036880c87db69c880ba36a22087815b48b0:result/bench_core_switch_live.txt
result/bench_core_switch_wire.txt	preserve	dated/frozen evidence or negative result; preserve exact record	-	154ede45000b290da39fc7367ad6a76baf7c1c0d2045f63bf46cc73238475d78	git:c6154036880c87db69c880ba36a22087815b48b0:result/bench_core_switch_wire.txt
result/bench_live_miss_loop.txt	preserve	dated/frozen evidence or negative result; preserve exact record	-	9f1b0e19ecc0ae2687ac603143d8fb4ba5bda9bf8bd93eee24e09ab834eb861f	git:c6154036880c87db69c880ba36a22087815b48b0:result/bench_live_miss_loop.txt
result/bench_path1_waist.txt	preserve	dated/frozen evidence or negative result; preserve exact record	-	621a7536d75ec2fb60f9d8229b55fb1fbbf3f8c500f5d22b266c35314037d013	git:c6154036880c87db69c880ba36a22087815b48b0:result/bench_path1_waist.txt
result/bench_path2_factory.txt	preserve	dated/frozen evidence or negative result; preserve exact record	-	e7240a688b00db329d9292d61981fb03d220c8c16cd6d7ed1a90f76e17070912	git:c6154036880c87db69c880ba36a22087815b48b0:result/bench_path2_factory.txt
result/bench_path3_missadmit.txt	preserve	dated/frozen evidence or negative result; preserve exact record	-	32463ade8d5caf8cf948e95d70dcb3f67de3c3b4aade73539bb0e24788298645	git:c6154036880c87db69c880ba36a22087815b48b0:result/bench_path3_missadmit.txt
result/bench_path4_compose.txt	preserve	dated/frozen evidence or negative result; preserve exact record	-	e7354a5dd01d0a397b09f47df60cc68a833d7a0fee21acd2dd3d3011a8c73915	git:c6154036880c87db69c880ba36a22087815b48b0:result/bench_path4_compose.txt
result/bonsai8b_gpu_bench.md	preserve	dated/frozen evidence or negative result; preserve exact record	-	314484e72a3c1a1cf7a7dbe7d1acdeb13f54f2ea752bc8f23eca610851426385	git:c6154036880c87db69c880ba36a22087815b48b0:result/bonsai8b_gpu_bench.md
result/cnet_capsule_capacity_4096_20260906.md	preserve	dated/frozen evidence or negative result; preserve exact record	-	1fbd6d835dd597eaa33d17755e19613e2058e6f5184f0a634b0e39ea54d51244	git:c6154036880c87db69c880ba36a22087815b48b0:result/cnet_capsule_capacity_4096_20260906.md
result/cnet_capsule_capacity_evidence_20260906/bench-sha256.txt	preserve	dated/frozen evidence or negative result; preserve exact record	-	b107828e1b88252ea19c5d751fccdabc7be770b89406a7c3297c32a9bdc4f6da	git:c6154036880c87db69c880ba36a22087815b48b0:result/cnet_capsule_capacity_evidence_20260906/bench-sha256.txt
result/cnet_capsule_capacity_evidence_20260906/source-sha256.txt	preserve	dated/frozen evidence or negative result; preserve exact record	-	9e9028d9efa5b3f9baeccd7afdee8c045583b74577e459acf95a4e0481ead157	git:c6154036880c87db69c880ba36a22087815b48b0:result/cnet_capsule_capacity_evidence_20260906/source-sha256.txt
result/cnet_composed_acquisition_20260906.md	preserve	dated/frozen evidence or negative result; preserve exact record	-	ad0b49ae499ecd350dbbd12b91aa2485459a6def4fc2e10f8a3c7ee4dddaf6fc	git:c6154036880c87db69c880ba36a22087815b48b0:result/cnet_composed_acquisition_20260906.md
result/cnet_controller_investigation_20260906.md	preserve	dated/frozen evidence or negative result; preserve exact record	-	a5a0a01794ff33e0587c60f40074373030607d5bf9f796027ea1789077c8bd95	git:c6154036880c87db69c880ba36a22087815b48b0:result/cnet_controller_investigation_20260906.md
result/cnet_deep_analysis_20260905.md	preserve	dated/frozen evidence or negative result; preserve exact record	-	04774d4e848e656f9a82c363035b9b2ba8d889ea1eb5987013125dbda9e7667c	git:c6154036880c87db69c880ba36a22087815b48b0:result/cnet_deep_analysis_20260905.md
result/cnet_demand_growth_20260906.md	preserve	dated/frozen evidence or negative result; preserve exact record	-	dbf9a6293cc4fb3ed1a6d26c44250244154f4b755928d85f82f88bc59260a1fd	git:c6154036880c87db69c880ba36a22087815b48b0:result/cnet_demand_growth_20260906.md
result/cnet_gpu_product_evidence_20260906/final/source_sha256.txt	preserve	dated/frozen evidence or negative result; preserve exact record	-	41b022746782ce450487345e7a388e6d13a739ffacab94d754c3ac079ec3e816	git:c6154036880c87db69c880ba36a22087815b48b0:result/cnet_gpu_product_evidence_20260906/final/source_sha256.txt
result/cnet_gpu_product_evidence_20260906/resident_async/tests.txt	preserve	dated/frozen evidence or negative result; preserve exact record	-	63d0bfc95eb2451a50441f68e06fa96948e0bd4c176524e609a784bebc3836d7	git:c6154036880c87db69c880ba36a22087815b48b0:result/cnet_gpu_product_evidence_20260906/resident_async/tests.txt
result/cnet_gpu_product_evidence_20260906/resident_rocblas/cold_memory.txt	preserve	dated/frozen evidence or negative result; preserve exact record	-	a10fc1c54e2b526d514ecae35ce739964796cf37d3cb2b9376d0cbe9e6c9f854	git:c6154036880c87db69c880ba36a22087815b48b0:result/cnet_gpu_product_evidence_20260906/resident_rocblas/cold_memory.txt
result/cnet_gpu_product_evidence_20260906/resident_rocblas/final_both_backends_tests.txt	preserve	dated/frozen evidence or negative result; preserve exact record	-	b0ce38e8fd477581dab3c8aa5218c26c1d3240ad38c8376771922c7e3c42c364	git:c6154036880c87db69c880ba36a22087815b48b0:result/cnet_gpu_product_evidence_20260906/resident_rocblas/final_both_backends_tests.txt
result/cnet_gpu_product_evidence_20260906/resident_rocblas/tests.txt	preserve	dated/frozen evidence or negative result; preserve exact record	-	2e509fcd2c38b6b27c677e359789c30f8a479c9ac10f20d92023c5bb58e4f474	git:c6154036880c87db69c880ba36a22087815b48b0:result/cnet_gpu_product_evidence_20260906/resident_rocblas/tests.txt
result/cnet_gpu_product_evidence_20260906/resident_sync/constant_batch_diagnostic.txt	preserve	dated/frozen evidence or negative result; preserve exact record	-	7eeb5db90157c6c1e25f0610ec6c9351b281b5d84592a52da3e61a814a56ff0b	git:c6154036880c87db69c880ba36a22087815b48b0:result/cnet_gpu_product_evidence_20260906/resident_sync/constant_batch_diagnostic.txt
result/cnet_gpu_product_evidence_20260906/resident_sync/tests.txt	preserve	dated/frozen evidence or negative result; preserve exact record	-	99f28f731beb1e2aebfba31183c5b4a9731480b7870c979a261cffd38e53d49e	git:c6154036880c87db69c880ba36a22087815b48b0:result/cnet_gpu_product_evidence_20260906/resident_sync/tests.txt
result/cnet_gpu_product_sequence_20260906.md	preserve	dated/frozen evidence or negative result; preserve exact record	-	8a3cb9a025a8204910040648aeb30dfa036fa1793665295075b4a1e88912fa01	git:c6154036880c87db69c880ba36a22087815b48b0:result/cnet_gpu_product_sequence_20260906.md
result/cnet_implementation_20260905.md	preserve	dated/frozen evidence or negative result; preserve exact record	-	e3965e515055b6c1ff85624f31cec4cd861ef75107f35d95b618d68d85fc081f	git:c6154036880c87db69c880ba36a22087815b48b0:result/cnet_implementation_20260905.md
result/cnet_inventory_evaluation_20260906.md	preserve	dated/frozen evidence or negative result; preserve exact record	-	3b3998a9ba0f8d43fa9e135d2cd559ed819c7f0dc04bad59d76e603c4e26a045	git:c6154036880c87db69c880ba36a22087815b48b0:result/cnet_inventory_evaluation_20260906.md
result/cnet_live_acquisition_20260906.md	preserve	dated/frozen evidence or negative result; preserve exact record	-	3563a9a8d9bae5a92f22b242b6125e9c64d8e02f4b4815afaa1242f224b6d3df	git:c6154036880c87db69c880ba36a22087815b48b0:result/cnet_live_acquisition_20260906.md
result/cnet_offline_controller_20260906.md	preserve	dated/frozen evidence or negative result; preserve exact record	-	619fb5541988d3373de7c8d23e53f159f75c1389786d0eaf9f4775f0d23dbced	git:c6154036880c87db69c880ba36a22087815b48b0:result/cnet_offline_controller_20260906.md
result/cnet_remaining_sequence_20260906.md	preserve	dated/frozen evidence or negative result; preserve exact record	-	e2c81a2a3df6c605cc233e8a36aa7bf13b190520b071f8662124e24b90f2cfdb	git:c6154036880c87db69c880ba36a22087815b48b0:result/cnet_remaining_sequence_20260906.md
result/gguf_weight_peek_bonsai8b/PEEK.md	preserve	dated/frozen evidence or negative result; preserve exact record	-	5ad0e03c889bd5aebce708a44cc49a74151e46c0d9508405dbe6c577f2efb370	git:c6154036880c87db69c880ba36a22087815b48b0:result/gguf_weight_peek_bonsai8b/PEEK.md
result/master_analysis_20260817-200340.md	preserve	dated/frozen evidence or negative result; preserve exact record	-	8bd0387000c881769119ed7fe44284cf71e060cfb5fb470dcf4c69995a23039e	git:c6154036880c87db69c880ba36a22087815b48b0:result/master_analysis_20260817-200340.md
result/master_postmerge_analysis.md	preserve	dated/frozen evidence or negative result; preserve exact record	-	0cf3c9af99e0c0aeaf24e582382696bdb758af4d638a418b0291bbf88d6d94ab	git:c6154036880c87db69c880ba36a22087815b48b0:result/master_postmerge_analysis.md
result/max_qwen7b_f32_r9700_bench.md	preserve	dated/frozen evidence or negative result; preserve exact record	-	f62257a77e44ed07a13572444730b974724c7c958a4ecaa21d60b97fa36952e4	git:c6154036880c87db69c880ba36a22087815b48b0:result/max_qwen7b_f32_r9700_bench.md
result/sevenseg_multiseed_20260819T071710Z/SUMMARY.txt	preserve	dated/frozen evidence or negative result; preserve exact record	-	9dbd6f1a779d09cbcbec143b8cb4af32658c45b05c1fcbe2984e1a75df4d49e5	git:c6154036880c87db69c880ba36a22087815b48b0:result/sevenseg_multiseed_20260819T071710Z/SUMMARY.txt
soul_english_v1.cnb.recert.qwen25_overlap.txt	preserve	model/test/corpus input or provenance output; explicit and derived consumers retained	-	8114c7259cb5cc973081b27a5086fddab21769193b6e993efb1baf7bff37fad1	git:c6154036880c87db69c880ba36a22087815b48b0:soul_english_v1.cnb.recert.qwen25_overlap.txt
